race_id,race_date,stadium_id,actual_combo,bets_placed,amount_wagered,payout_received,profit,matched,matched_combo,matched_ev,matched_odds,top_ev,top_combo,top_prob,n_alerts,odds_source,bet_type
182025050101,2025-05-01,18,1-2-3,0,0,0.0,0.0,False,,0.0,0.0,34.45261299920252,1-6-2,0.02944667777709617,0,real,trifecta
182025050102,2025-05-01,18,1-3-2,0,0,0.0,0.0,False,,0.0,0.0,10.098850531644286,6-1-3,0.0021114050871094054,0,real,trifecta
182025050103,2025-05-01,18,2-5-6,0,0,0.0,0.0,False,,0.0,0.0,6.5877501512262615,4-1-2,0.012514722931660833,0,real,trifecta
182025050104,2025-05-01,18,1-3-2,0,0,0.0,0.0,False,,0.0,0.0,9.704084999698326,5-1-4,0.0039770840162698055,0,real,trifecta
182025050106,2025-05-01,18,2-1-6,0,0,0.0,0.0,False,,0.0,0.0,4.881805281934953,6-1-2,0.028733403660594188,0,real,trifecta
182025050107,2025-05-01,18,1-5-2,0,0,0.0,0.0,False,,0.0,0.0,41.35515738321967,6-1-3,0.008351203025690564,0,real,trifecta
182025050108,2025-05-01,18,2-1-4,0,0,0.0,0.0,False,,0.0,0.0,5.254239481989603,6-1-3,0.03788204384996109,0,real,trifecta
182025050111,2025-05-01,18,2-1-4,0,0,0.0,0.0,False,,0.0,0.0,10.268654197275723,6-1-3,0.00383158738704318,0,real,trifecta
182025050112,2025-05-01,18,1-4-3,0,0,0.0,0.0,False,,0.0,0.0,9.901818400883423,6-1-3,0.0044482562447814115,0,real,trifecta
242025050101,2025-05-01,24,1-2-3,0,0,0.0,0.0,False,,0.0,0.0,3.9817392255897883,4-1-2,0.008873945231980807,0,real,trifecta
242025050102,2025-05-01,24,2-1-3,0,0,0.0,0.0,False,,0.0,0.0,4.687425342522053,5-1-2,0.006065508983594789,0,real,trifecta
242025050103,2025-05-01,24,1-2-5,0,0,0.0,0.0,False,,0.0,0.0,4.989466599100719,6-1-2,0.0035792443322099853,0,real,trifecta
242025050104,2025-05-01,24,2-4-1,0,0,0.0,0.0,False,,0.0,0.0,3.76091348013366,3-1-2,0.046603636680714496,0,real,trifecta
242025050105,2025-05-01,24,5-2-4,0,0,0.0,0.0,False,,0.0,0.0,3.8708086226499927,6-1-2,0.0031650111387162656,0,real,trifecta
242025050106,2025-05-01,24,1-3-5,0,0,0.0,0.0,False,,0.0,0.0,9.834856298469543,6-1-3,0.005681603869710885,0,real,trifecta
242025050107,2025-05-01,24,1-3-4,0,0,0.0,0.0,False,,0.0,0.0,3.3643291338089063,4-1-3,0.010779651181701077,0,real,trifecta
242025050108,2025-05-01,24,1-3-2,0,0,0.0,0.0,False,,0.0,0.0,4.662769031075364,5-1-2,0.00843024594300373,0,real,trifecta
242025050109,2025-05-01,24,1-3-5,0,0,0.0,0.0,False,,0.0,0.0,3.6877296458866677,6-1-3,0.0021553066311435815,0,real,trifecta
242025050110,2025-05-01,24,1-3-4,0,0,0.0,0.0,False,,0.0,0.0,16.58049432825765,6-1-2,0.011490294059776612,0,real,trifecta
242025050111,2025-05-01,24,3-4-1,0,0,0.0,0.0,False,,0.0,0.0,5.26793776666361,2-1-3,0.017277591888040702,0,real,trifecta
012025050201,2025-05-02,1,4-2-5,4,400,0.0,-400.0,False,,0.0,0.0,20.87475693527286,6-2-5,0.14000507669532436,4,real,trifecta
012025050202,2025-05-02,1,1-2-4,4,400,0.0,-400.0,False,,0.0,0.0,73.2181259090791,3-4-6,0.1855972773360687,4,real,trifecta
012025050203,2025-05-02,1,3-6-1,1,100,0.0,-100.0,False,,0.0,0.0,42.24836694083967,2-5-3,0.01982560626036587,1,real,trifecta
012025050204,2025-05-02,1,2-5-6,1,100,0.0,-100.0,False,,0.0,0.0,138.50009219557492,6-4-1,0.05641551616927695,1,real,trifecta
012025050205,2025-05-02,1,6-5-4,1,100,0.0,-100.0,False,,0.0,0.0,18.086913326098273,1-6-2,0.21429992092533498,1,real,trifecta
012025050206,2025-05-02,1,4-1-2,3,300,0.0,-300.0,False,,0.0,0.0,140.7787005590745,2-6-3,0.08610318077007616,3,real,trifecta
012025050207,2025-05-02,1,3-1-6,4,400,0.0,-400.0,False,,0.0,0.0,199.4395601520143,6-4-5,0.10398308662774469,4,real,trifecta
012025050208,2025-05-02,1,5-1-3,2,200,0.0,-200.0,False,,0.0,0.0,1124.9656621354545,6-4-3,0.440817265727059,2,real,trifecta
012025050209,2025-05-02,1,4-5-2,0,0,0.0,0.0,False,,0.0,0.0,17.63888553913747,5-3-2,0.04218819789317739,0,real,trifecta
012025050210,2025-05-02,1,5-4-2,1,100,0.0,-100.0,False,,0.0,0.0,17.542221196140947,1-5-4,0.04681670989095529,1,real,trifecta
012025050211,2025-05-02,1,1-4-2,5,500,0.0,-500.0,False,,0.0,0.0,59.253053749442195,4-3-2,0.1507711291334407,5,real,trifecta
012025050212,2025-05-02,1,1-3-4,2,200,0.0,-200.0,False,,0.0,0.0,44.68024074401849,6-1-5,0.03726458777649582,2,real,trifecta
062025050201,2025-05-02,6,2-3-5,2,200,0.0,-200.0,False,,0.0,0.0,59.850457236144834,6-5-1,0.01187980492976277,2,real,trifecta
062025050202,2025-05-02,6,1-4-2,4,400,0.0,-400.0,False,,0.0,0.0,216.0094741660694,3-5-1,0.21260775016345412,4,real,trifecta
062025050203,2025-05-02,6,2-3-4,2,200,0.0,-200.0,False,,0.0,0.0,182.7378862640446,1-6-5,0.12456570297480886,2,real,trifecta
062025050204,2025-05-02,6,4-2-1,4,400,0.0,-400.0,False,,0.0,0.0,408.9034154610416,3-5-6,0.16917807838686041,4,real,trifecta
062025050205,2025-05-02,6,6-3-2,1,100,0.0,-100.0,False,,0.0,0.0,129.41086145705918,3-1-5,0.09391209104285862,1,real,trifecta
062025050206,2025-05-02,6,1-5-2,3,300,0.0,-300.0,False,,0.0,0.0,70.42692272386826,3-2-4,0.07242587692705497,3,real,trifecta
062025050207,2025-05-02,6,1-3-4,3,300,0.0,-300.0,False,,0.0,0.0,150.27834460054765,6-4-2,0.14257907457357463,3,real,trifecta
062025050208,2025-05-02,6,1-4-6,4,400,0.0,-400.0,False,,0.0,0.0,271.406083530209,5-3-6,0.16116750803456592,4,real,trifecta
062025050209,2025-05-02,6,1-6-3,2,200,0.0,-200.0,False,,0.0,0.0,101.57885284021378,5-3-6,0.05429120942822757,2,real,trifecta
062025050210,2025-05-02,6,4-3-1,0,0,0.0,0.0,False,,0.0,0.0,60.700474474265775,6-2-5,0.045164043507638224,0,real,trifecta
062025050211,2025-05-02,6,3-1-5,4,400,0.0,-400.0,False,,0.0,0.0,29.60162738922581,2-5-3,0.15297998650762692,4,real,trifecta
062025050212,2025-05-02,6,1-2-5,2,200,0.0,-200.0,False,,0.0,0.0,30.47975832302274,5-4-1,0.08401256428617072,2,real,trifecta
072025050201,2025-05-02,7,1-4-2,4,400,0.0,-400.0,False,,0.0,0.0,105.10155890977377,6-2-3,0.12445418461784935,4,real,trifecta
072025050202,2025-05-02,7,3-2-4,2,200,0.0,-200.0,False,,0.0,0.0,239.12010652479475,6-3-2,0.07435326695422723,2,real,trifecta
072025050203,2025-05-02,7,2-1-3,2,200,0.0,-200.0,False,,0.0,0.0,145.24311663614148,6-4-1,0.20766816790983914,2,real,trifecta
072025050204,2025-05-02,7,2-5-3,5,500,0.0,-500.0,False,,0.0,0.0,76.093787264806,4-1-6,0.1304315859869832,5,real,trifecta
072025050205,2025-05-02,7,3-4-6,0,0,0.0,0.0,False,,0.0,0.0,15.283090035159956,6-1-3,0.018382355106037956,0,real,trifecta
072025050206,2025-05-02,7,1-5-6,4,400,0.0,-400.0,False,,0.0,0.0,129.70264656186248,3-4-5,0.10692716122165086,4,real,trifecta
072025050207,2025-05-02,7,1-3-5,2,200,0.0,-200.0,False,,0.0,0.0,247.6904069980912,2-6-3,0.061248864242851433,2,real,trifecta
072025050208,2025-05-02,7,1-3-6,1,100,0.0,-100.0,False,,0.0,0.0,84.25326231654668,4-2-3,0.06320574817445362,1,real,trifecta
072025050209,2025-05-02,7,1-2-3,1,100,0.0,-100.0,False,,0.0,0.0,97.83947900111711,5-4-3,0.04540115034854622,1,real,trifecta
072025050210,2025-05-02,7,1-5-3,0,0,0.0,0.0,False,,0.0,0.0,134.2365749846672,6-3-4,0.04411323528907893,0,real,trifecta
072025050211,2025-05-02,7,1-2-3,1,100,0.0,-100.0,False,,0.0,0.0,91.2751988389563,6-3-2,0.028214899177420805,1,real,trifecta
072025050212,2025-05-02,7,5-1-3,3,300,0.0,-300.0,False,,0.0,0.0,178.85696493615112,5-4-1,0.1646933378785922,3,real,trifecta
102025050201,2025-05-02,10,1-2-3,0,0,0.0,0.0,False,,0.0,0.0,226.6571381673719,6-5-3,0.06889274716333492,0,real,trifecta
102025050202,2025-05-02,10,2-1-3,0,0,0.0,0.0,False,,0.0,0.0,99.65577816485195,6-4-2,0.029414338301314034,0,real,trifecta
102025050203,2025-05-02,10,1-4-2,3,300,0.0,-300.0,False,,0.0,0.0,84.41845170405405,2-5-3,0.065037327969225,3,real,trifecta
102025050204,2025-05-02,10,1-3-2,3,300,0.0,-300.0,False,,0.0,0.0,362.14942491353816,6-1-5,0.099683298902708,3,real,trifecta
102025050205,2025-05-02,10,5-3-4,0,0,0.0,0.0,False,,0.0,0.0,6.155503979859664,6-3-2,0.0023307474365239166,0,real,trifecta
102025050206,2025-05-02,10,1-2-6,2,200,0.0,-200.0,False,,0.0,0.0,33.084475539265036,6-4-1,0.11572044609746428,2,real,trifecta
102025050207,2025-05-02,10,1-3-5,4,400,0.0,-400.0,False,,0.0,0.0,44.5771774949766,6-3-1,0.08088763835052913,4,real,trifecta
102025050208,2025-05-02,10,4-1-6,2,200,0.0,-200.0,False,,0.0,0.0,43.717467576944,2-6-1,0.1262780692574928,2,real,trifecta
102025050209,2025-05-02,10,1-6-4,0,0,0.0,0.0,False,,0.0,0.0,13.325707221219767,5-4-1,0.042601365796738386,0,real,trifecta
102025050210,2025-05-02,10,4-3-6,3,300,0.0,-300.0,False,,0.0,0.0,78.76981506024968,6-2-3,0.054549733421225544,3,real,trifecta
102025050211,2025-05-02,10,4-1-3,0,0,0.0,0.0,False,,0.0,0.0,106.49859673703351,6-5-1,0.03824007064166374,0,real,trifecta
102025050212,2025-05-02,10,1-2-4,3,300,0.0,-300.0,False,,0.0,0.0,63.107374249011784,6-4-1,0.2511236539952717,3,real,trifecta
122025050201,2025-05-02,12,2-4-1,0,0,0.0,0.0,False,,0.0,0.0,21.94365491144415,4-6-5,0.04845143499987668,0,real,trifecta
122025050202,2025-05-02,12,2-4-5,4,400,0.0,-400.0,False,,0.0,0.0,168.5116188902178,6-1-3,0.03626245295679315,4,real,trifecta
122025050203,2025-05-02,12,3-5-2,4,400,0.0,-400.0,False,,0.0,0.0,698.6038708601866,5-4-2,0.17249478292844114,4,real,trifecta
122025050204,2025-05-02,12,3-1-4,2,200,0.0,-200.0,False,,0.0,0.0,112.30359153430655,1-6-4,0.15449661787633312,2,real,trifecta
122025050205,2025-05-02,12,1-3-6,5,500,0.0,-500.0,False,,0.0,0.0,160.1086483584381,5-2-3,0.13696206018685894,5,real,trifecta
122025050206,2025-05-02,12,6-4-1,4,400,0.0,-400.0,False,,0.0,0.0,97.71726111601245,1-5-4,0.17854423737623326,4,real,trifecta
122025050207,2025-05-02,12,1-3-5,4,400,0.0,-400.0,False,,0.0,0.0,127.43939875552348,4-1-6,0.13080098404549265,4,real,trifecta
122025050208,2025-05-02,12,1-4-2,4,400,0.0,-400.0,False,,0.0,0.0,291.4192215817525,3-5-1,0.3310829602155788,4,real,trifecta
122025050209,2025-05-02,12,3-4-1,3,300,0.0,-300.0,False,,0.0,0.0,408.3031163439428,6-5-1,0.08117358177811984,3,real,trifecta
122025050211,2025-05-02,12,2-1-6,0,0,0.0,0.0,False,,0.0,0.0,44.42667428256222,6-4-1,0.011991005204470233,0,real,trifecta
122025050212,2025-05-02,12,1-3-2,2,200,0.0,-200.0,False,,0.0,0.0,60.414706396883616,6-4-1,0.05809106384315732,2,real,trifecta
242025050201,2025-05-02,24,1-2-5,2,200,0.0,-200.0,False,,0.0,0.0,73.3837558090931,2-6-4,0.08403040857562477,2,real,trifecta
242025050202,2025-05-02,24,5-1-4,3,300,0.0,-300.0,False,,0.0,0.0,35.19639494410972,4-6-2,0.03000545178525978,3,real,trifecta
242025050203,2025-05-02,24,1-3-5,3,300,0.0,-300.0,False,,0.0,0.0,21.037131754313393,5-3-4,0.07083209344886664,3,real,trifecta
242025050204,2025-05-02,24,1-3-4,0,0,0.0,0.0,False,,0.0,0.0,93.82077833580561,3-4-2,0.051691888890251024,0,real,trifecta
242025050205,2025-05-02,24,4-1-6,2,200,0.0,-200.0,False,,0.0,0.0,29.626899360886874,6-5-1,0.08157185947380748,2,real,trifecta
242025050206,2025-05-02,24,1-4-6,3,300,0.0,-300.0,False,,0.0,0.0,50.412952536836805,4-5-2,0.07524321274154747,3,real,trifecta
242025050207,2025-05-02,24,1-3-4,4,400,0.0,-400.0,False,,0.0,0.0,79.62880675435936,3-2-4,0.10215369692669578,4,real,trifecta
242025050208,2025-05-02,24,2-1-5,4,400,0.0,-400.0,False,,0.0,0.0,128.30235057531667,3-4-1,0.19618096418244138,4,real,trifecta
242025050209,2025-05-02,24,1-4-2,5,500,0.0,-500.0,False,,0.0,0.0,29.31043174607626,4-5-1,0.17436306809087604,5,real,trifecta
242025050210,2025-05-02,24,1-4-2,5,500,0.0,-500.0,False,,0.0,0.0,105.20384319009555,4-2-3,0.1428235720745256,5,real,trifecta
242025050211,2025-05-02,24,4-6-5,5,500,0.0,-500.0,False,,0.0,0.0,514.2660535211995,6-5-3,0.1947977475459089,5,real,trifecta
242025050212,2025-05-02,24,1-2-5,4,400,0.0,-400.0,False,,0.0,0.0,577.7393987520152,2-6-3,0.2698455855917866,4,real,trifecta
012025050301,2025-05-03,1,2-1-6,3,300,0.0,-300.0,False,,0.0,0.0,272.1026949175008,5-4-2,0.23396620371238247,3,real,trifecta
012025050302,2025-05-03,1,4-3-5,0,0,0.0,0.0,False,,0.0,0.0,16.444073934641352,6-2-4,0.004623017693180026,0,real,trifecta
012025050303,2025-05-03,1,4-2-6,5,500,0.0,-500.0,False,,0.0,0.0,61.17989977595388,1-6-5,0.08022541276678977,5,real,trifecta
012025050304,2025-05-03,1,2-5-1,1,100,22490.0,22390.0,True,2-5-1,19.206689895032746,224.9,27.457460815159397,5-2-1,0.0368358744501736,1,real,trifecta
012025050305,2025-05-03,1,5-1-6,2,200,0.0,-200.0,False,,0.0,0.0,35.54395730605463,6-3-4,0.19068646623419866,2,real,trifecta
012025050306,2025-05-03,1,1-3-6,4,400,0.0,-400.0,False,,0.0,0.0,121.72150027725425,5-3-4,0.05383525001205407,4,real,trifecta
012025050307,2025-05-03,1,3-4-6,0,0,0.0,0.0,False,,0.0,0.0,68.72707296142119,5-4-1,0.06435119191144306,0,real,trifecta
012025050308,2025-05-03,1,5-1-3,3,300,0.0,-300.0,False,,0.0,0.0,362.7472147779165,2-4-5,0.18795192475539715,3,real,trifecta
012025050309,2025-05-03,1,3-2-5,3,300,0.0,-300.0,False,,0.0,0.0,508.88056092976933,6-2-4,0.09136096246494961,3,real,trifecta
012025050310,2025-05-03,1,4-5-2,0,0,0.0,0.0,False,,0.0,0.0,8.720156050524965,1-2-5,0.03459006763397447,0,real,trifecta
012025050311,2025-05-03,1,3-1-2,3,300,0.0,-300.0,False,,0.0,0.0,109.4013821794527,4-3-6,0.10253175461991818,3,real,trifecta
012025050312,2025-05-03,1,1-3-4,3,300,0.0,-300.0,False,,0.0,0.0,44.67533773358153,6-2-1,0.06232608500778673,3,real,trifecta
062025050301,2025-05-03,6,1-3-2,1,100,0.0,-100.0,False,,0.0,0.0,35.94335805951983,3-5-4,0.034199198914861874,1,real,trifecta
062025050303,2025-05-03,6,3-2-6,4,400,0.0,-400.0,False,,0.0,0.0,330.6843331201525,4-6-3,0.17580240995223417,4,real,trifecta
062025050304,2025-05-03,6,5-4-1,3,300,0.0,-300.0,False,,0.0,0.0,276.661674147212,6-2-1,0.13916583206600203,3,real,trifecta
062025050305,2025-05-03,6,2-6-1,0,0,0.0,0.0,False,,0.0,0.0,17.500219249164815,6-5-1,0.02188621717004104,0,real,trifecta
062025050306,2025-05-03,6,6-3-5,3,300,0.0,-300.0,False,,0.0,0.0,50.38536614066655,2-3-4,0.051074876979895135,3,real,trifecta
062025050307,2025-05-03,6,4-3-5,1,100,0.0,-100.0,False,,0.0,0.0,75.88803619687519,6-2-3,0.054167049391060096,1,real,trifecta
062025050308,2025-05-03,6,4-6-2,3,300,0.0,-300.0,False,,0.0,0.0,95.83935427312791,3-6-1,0.05405490934750587,3,real,trifecta
062025050309,2025-05-03,6,5-2-1,2,200,0.0,-200.0,False,,0.0,0.0,85.87638454358881,6-1-5,0.177540592399398,2,real,trifecta
062025050310,2025-05-03,6,2-3-5,2,200,0.0,-200.0,False,,0.0,0.0,40.98721334374463,4-3-5,0.09287834430941452,2,real,trifecta
062025050311,2025-05-03,6,1-2-6,2,200,0.0,-200.0,False,,0.0,0.0,64.04962622748222,6-2-5,0.06135021669299063,2,real,trifecta
062025050312,2025-05-03,6,2-1-4,2,200,0.0,-200.0,False,,0.0,0.0,60.791179950753175,6-3-1,0.11403335199916183,2,real,trifecta
072025050301,2025-05-03,7,3-2-4,0,0,0.0,0.0,False,,0.0,0.0,21.536919755535965,5-4-1,0.261370385382718,0,real,trifecta
072025050302,2025-05-03,7,2-1-3,5,500,0.0,-500.0,False,,0.0,0.0,66.12860069470952,5-4-6,0.12413854081980386,5,real,trifecta
072025050303,2025-05-03,7,1-6-2,4,400,0.0,-400.0,False,,0.0,0.0,87.31734929246583,4-3-1,0.07450285775807665,4,real,trifecta
072025050304,2025-05-03,7,6-2-5,1,100,0.0,-100.0,False,,0.0,0.0,78.01644067494443,2-5-4,0.06748827048005573,1,real,trifecta
072025050305,2025-05-03,7,1-5-6,5,500,0.0,-500.0,False,,0.0,0.0,469.35564268125586,6-1-3,0.23645120538098532,5,real,trifecta
072025050306,2025-05-03,7,1-2-6,1,100,0.0,-100.0,False,,0.0,0.0,59.37454626221082,6-3-4,0.05368403821176385,1,real,trifecta
072025050307,2025-05-03,7,1-4-3,4,400,0.0,-400.0,False,,0.0,0.0,184.43455597157146,6-4-1,0.12667208514531006,4,real,trifecta
072025050308,2025-05-03,7,1-5-4,2,200,0.0,-200.0,False,,0.0,0.0,11.918662563939037,3-5-4,0.0824250523093986,2,real,trifecta
072025050309,2025-05-03,7,1-3-2,3,300,0.0,-300.0,False,,0.0,0.0,33.50366774023645,6-1-2,0.2144921110130375,3,real,trifecta
