course,n,n_races,n_hits,mean_implied_p_norm,mean_actual_p,lift,mean_odds,ev_all_buy,wilson_lo,wilson_hi,lift_boot_lo,lift_boot_hi,ev_boot_lo,ev_boot_hi
6,28,26,7,0.12268087177383853,0.25,2.0378074950500316,6.260714285714285,1.5651785714285713,0.1416197759721584,0.4024364944882583,0.9740140302053027,3.15805346867776,0.7460385487528343,2.4187597318339096
5,30,26,5,0.11638017542640197,0.16666666666666666,1.4320881203007425,6.54,1.0899999999999999,0.08356237232284013,0.30492049976055935,0.5284227049494173,2.3353116113560604,0.4030666708710413,1.7681185121107266
1,36969,22936,5267,0.12886506038574264,0.14247071871027076,1.1055806615369685,6.011790959993509,0.8565041788061838,0.1395067084975568,0.1454870560197427,1.0841655900760416,1.126282439141138,0.839927832290694,0.8726936557407483
4,125,107,16,0.11493826299581733,0.128,1.1136413293861767,6.595999999999999,0.8442879999999999,0.08661869929734314,0.18514353212505827,0.70484047909545,1.5558276533734055,0.5347083321799307,1.1791830653113118
3,446,401,58,0.11823726678581226,0.13004484304932734,1.0998634067286468,6.435650224215247,0.8369231233284401,0.1060623631912086,0.15848873314763012,0.8920015266670428,1.3195472914180444,0.6775190811087742,1.0041869001570252
2,1034,912,135,0.11913392428802821,0.13056092843326886,1.095917298229963,6.4098646034816245,0.8368778737621076,0.11428631153953764,0.1487638333892675,0.9508656396335001,1.2425969512282917,0.726900837465644,0.9484889234888815
