bin_lower,bin_upper,n,n_races,n_hits,mean_implied_p_norm,mean_implied_p_raw,mean_implied_p_takeout,mean_actual_p,lift,mean_odds,ev_all_buy,wilson_lo,wilson_hi,lift_boot_lo,lift_boot_hi
0.0001,0.0003,321211,29709,31,0.00022130467559823428,0.00029612853903960044,0.00022209640427970042,9.650977083599254e-05,0.4360945857791111,3598.8842661054573,0.3473274957870969,7.190129119092944e-05,0.00012953950145713517,0.3092987081691244,0.5641776809830764
0.0003,0.001,1381309,52471,534,0.0006224694758214033,0.0008324420456765778,0.0006243315342574335,0.0003865898216836349,0.6210582794818904,1343.460046448694,0.5193679797956884,0.0003600389735908011,0.000415097832357603,0.576439077201986,0.6640713096959797
0.001,0.003,1765368,54105,2765,0.001829174535811332,0.002445309935099209,0.001833982451324406,0.0015662456779549647,0.8562581903974817,451.1150133003432,0.706556939842259,0.00151804839571017,0.0016159707233795507,0.8294220331567217,0.8822652674114553
0.003,0.01,1648754,54153,8853,0.005591951344264595,0.007473663167441737,0.005605247375581303,0.0053695093385671844,0.9602210405629586,150.42654010240466,0.8077167118482129,0.005276702119442223,0.005463939895182396,0.9456729538605251,0.9753222622810915
0.01,0.03,903725,54142,15686,0.017116896074768306,0.022876622757779193,0.017157467068334396,0.017357049987551523,1.0140302255580802,48.137529336911136,0.8355255029779944,0.017132523666214906,0.017584466142775187,1.0027261878962472,1.0251125522028866
0.03,0.05,232561,53650,9134,0.03847129968214843,0.051425263499202845,0.03856894762440212,0.03927571690868202,1.0209095412211109,19.870191046650127,0.7804159984696585,0.038618506505038196,0.03994364703804872,1.0055307423776667,1.0364627840513994
0.05,0.1,167087,50564,11663,0.06820789534739323,0.09120734695504809,0.06840551021628606,0.0698019594582463,1.02337066849423,11.38400234608318,0.7946256702338789,0.0687835474034953,0.07083430318507447,1.010482462512242,1.0370468855247703
0.1,0.2,37509,23653,5189,0.12561958699184247,0.16815600007750217,0.12611700005812662,0.1383401317017249,1.1012624306009577,6.109005838598736,0.8451206722783555,0.13543395257862942,0.1412984804862691,1.0799133167432327,1.1221539967777199
0.2,0.5,1123,1090,299,0.22204753354472856,0.29794923821394664,0.22346192866046,0.26625111308993765,1.1990725987339321,3.384951024042743,0.9012469779063046,0.24513685647004277,0.28848896330774837,1.1025024275669844,1.2929192158424028
